timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620750317561,376,HTTP Request,200,OK,Users 1-1,text,true,,367,155,1,1,http://localhost:8080/?token=466636606&user=1964509942&conf=3,375,0,27
1620750317942,333,HTTP Request,200,OK,Users 1-1,text,true,,367,155,2,2,http://localhost:8080/?token=466636606&user=1964509942&conf=3,333,0,0
1620750318214,315,HTTP Request,200,OK,Users 1-2,text,true,,367,155,2,2,http://localhost:8080/?token=466636606&user=1964509942&conf=3,315,0,0
1620750318275,309,HTTP Request,200,OK,Users 1-1,text,true,,367,155,2,2,http://localhost:8080/?token=466636606&user=1964509942&conf=3,309,0,0
1620750318529,311,HTTP Request,200,OK,Users 1-2,text,true,,367,155,2,2,http://localhost:8080/?token=466636606&user=1964509942&conf=3,311,0,0
1620750318584,312,HTTP Request,200,OK,Users 1-1,text,true,,367,155,2,2,http://localhost:8080/?token=466636606&user=1964509942&conf=3,312,0,0
1620750318841,311,HTTP Request,200,OK,Users 1-2,text,true,,367,155,3,3,http://localhost:8080/?token=466636606&user=1964509942&conf=3,311,0,0
1620750318897,315,HTTP Request,200,OK,Users 1-1,text,true,,367,155,3,3,http://localhost:8080/?token=466636606&user=1964509942&conf=3,315,0,0
1620750318923,326,HTTP Request,200,OK,Users 1-3,text,true,,367,155,3,3,http://localhost:8080/?token=466636606&user=1964509942&conf=3,326,0,2
1620750319165,327,HTTP Request,200,OK,Users 1-2,text,true,,367,155,3,3,http://localhost:8080/?token=466636606&user=1964509942&conf=3,327,0,0
1620750319218,314,HTTP Request,200,OK,Users 1-1,text,true,,367,155,3,3,http://localhost:8080/?token=466636606&user=1964509942&conf=3,314,0,0
1620750319249,315,HTTP Request,200,OK,Users 1-3,text,true,,367,155,3,3,http://localhost:8080/?token=466636606&user=1964509942&conf=3,315,0,0
1620750319511,319,HTTP Request,200,OK,Users 1-2,text,true,,367,155,4,4,http://localhost:8080/?token=466636606&user=1964509942&conf=3,319,0,0
1620750319540,380,HTTP Request,200,OK,Users 1-1,text,true,,367,155,4,4,http://localhost:8080/?token=466636606&user=1964509942&conf=3,380,0,0
1620750319571,349,HTTP Request,200,OK,Users 1-3,text,true,,367,155,4,4,http://localhost:8080/?token=466636606&user=1964509942&conf=3,349,0,0
1620750319650,366,HTTP Request,200,OK,Users 1-4,text,true,,367,155,4,4,http://localhost:8080/?token=466636606&user=1964509942&conf=3,366,0,1
1620750319945,328,HTTP Request,200,OK,Users 1-2,text,true,,367,155,4,4,http://localhost:8080/?token=466636606&user=1964509942&conf=3,328,0,0
1620750319971,321,HTTP Request,200,OK,Users 1-1,text,true,,367,155,4,4,http://localhost:8080/?token=466636606&user=1964509942&conf=3,321,0,0
1620750320001,345,HTTP Request,200,OK,Users 1-3,text,true,,367,155,5,5,http://localhost:8080/?token=466636606&user=1964509942&conf=3,345,0,0
1620750320081,321,HTTP Request,200,OK,Users 1-4,text,true,,367,155,5,5,http://localhost:8080/?token=466636606&user=1964509942&conf=3,321,0,0
